suction_pressure,discharge_pressure,suction_temp,discharge_temp,flow_rate,motor_current,vibration_rms,ambient_temp,valve_position,lube_oil_pressure,fault_label
38.34200997815586,117.19909479901516,25.74729360512326,71.22074053086693,299.581968120717,150.5866369165439,2.755532979157685,28.22528583349251,52.73548690585019,59.39342204269832,0
39.56463759354556,125.49388425993595,25.82541634898803,71.62701927200128,326.1095761430866,150.10501920816378,2.6363905942589927,29.069199730219633,51.62083176244221,59.60957083689695,0
40.19399192998544,122.97578512718457,24.181779316766526,74.18477455137092,279.87965237000594,143.92905693606133,2.7316221747000133,32.37498808188881,53.12059908526078,61.88503652779284,0
39.97550645430617,115.51372814257084,25.075804558193727,68.64567657697577,319.502394668355,149.2647130924893,2.334900560641498,29.03584247504102,52.064657271378124,58.30882634158807,0
38.355559208867135,121.21843605745956,25.244966571108723,68.98611364925775,290.57923388763356,151.16024968678818,2.210383131700535,25.777608676870337,46.40777889373782,59.35965854486446,0
40.62181513119601,127.37678108474776,25.857659623202018,69.68012294007315,299.6196758419462,144.98735317681096,2.496297372801522,29.134024083239584,51.613592801690444,57.51830716934303,0
41.03869302848234,127.66369456501289,24.891239851543144,70.80342344419789,313.80287983422227,147.99389764057082,2.5448184963620832,30.037777202345385,50.488380492744156,57.6809706484336,0
40.049020348517885,122.48999145622724,26.451143607795043,71.91854165217042,343.06364915023113,146.16326218555974,2.6744641273441356,30.550026017215057,60.94901466608836,57.57510514393454,0
38.32055631563845,117.0030367727799,22.876104275690192,68.94848995663848,284.81734676892603,150.75196893238103,2.568351195155432,35.62851251764766,54.75211919093025,58.26928903301279,0
38.20317065730328,122.45959585753253,23.679766792979358,73.6629175317087,323.58880241442574,147.65412173947647,2.1573730941818243,34.06161712249624,49.42730077373691,63.71344893592038,0
36.81114468241127,117.00312488523113,25.005243699718182,70.09396118752949,290.99869057041514,153.1142496617375,2.286475914123481,29.57286154493612,50.601478158559495,61.543316502176246,0
41.42322975617778,114.37678954081065,23.465885829264376,72.55535364379702,306.6462802395918,146.25756731721722,2.8102303951045045,30.347023902878576,55.89648592031913,60.20255544423033,0
44.121495849763974,128.77670421221603,24.751035851520925,71.94314190190872,312.90751899170294,156.84315778766174,2.307015307883979,32.058154379995315,55.292122434247936,54.723781540730656,0
37.63348297466845,109.8038391111995,24.730593165555444,71.43508451159192,330.04714104192055,150.37047390209887,2.8257231091142585,25.859695625355325,41.48308780322422,59.83335690331015,0
40.76813089787861,119.83652625952953,22.932557899960123,69.82175992097443,273.9106099899029,153.3483627441502,2.5733196492193695,27.180360641017934,47.43066541331653,56.822359434333144,0
39.874641805453656,124.77571160250619,24.014273953664457,71.00809303103568,289.3948476325512,146.03563583868828,2.4785939280090883,26.89427303274188,47.23175347326409,56.40636632223345,0
43.92945026583278,120.17631775985865,24.300274492007414,70.42795982146845,297.7534390061834,148.89515200233387,2.622833340008685,32.27252313014191,47.34749426194736,58.27254527806596,0
39.449896605696715,108.49039417632207,23.484808937801446,72.73374853488905,332.8993542700257,148.7548198022181,2.615311392611153,30.93375046363061,65.3944040422762,63.35872473430373,0
39.74416481703847,115.22229779699788,23.39355367974243,70.40692727173445,284.87298509431395,142.88873145201163,2.3706854231514947,26.755355989156815,58.43570817536282,62.64491927084835,0
39.98405471736677,127.39972069445012,25.077368307647617,68.27743159734348,330.46248154539313,152.6945502184233,2.2925507691347087,29.428983965749175,45.62190873307621,55.85160080710699,0
41.85235509506328,129.54708320235065,23.60143242618086,71.12593847338114,286.98714861756343,147.5643730811765,2.381521215152226,27.40802769096055,50.24260813972413,57.507149650766884,0
40.54091365155968,119.74880945275432,24.76105195313359,68.18487267591681,288.46457338863337,153.7769561291288,2.6001834375248762,27.067334265604348,50.49666152714613,62.25416137011537,0
36.66118943775726,122.71680096189968,24.33737624105415,71.14119733718631,284.73481686914965,140.9755894966774,2.1744915124233675,30.144254839984146,51.29861250860741,57.28705012468677,0
41.27718491755475,111.6923996886552,24.933920201352684,67.57796760047509,286.9632778439568,150.23699335658208,2.3279173269432096,28.846333367310525,55.0314640460722,58.26932439143055,0
41.671384224130286,114.35146572671191,25.52980417791528,72.88313724131581,250.56710999745422,146.01552372264763,2.615414425436108,29.39086384187102,51.85572936685654,58.18804443985254,0
40.1731795749458,119.2216138230396,26.167782061659807,70.50884168660242,306.75205324150403,147.94061516938766,2.402478755185501,28.702325436541138,51.97226071189149,58.73704655753921,0
40.57954971379283,130.3770039932272,25.871124703431693,69.34795293566432,324.0242784432789,147.95962313489224,2.092375092964429,26.97574106724779,40.646040394870724,58.94545954787608,0
40.0368367583791,128.38218656137641,25.326927373764164,69.56179894238227,316.58811162366976,138.94432345496057,2.547122911621713,32.3125955816609,42.60706877110079,63.43126212962079,0
40.67699281498883,117.923560430496,25.632781866106285,74.5413857156088,303.6373251011699,151.24110293150167,2.408127820091951,27.450466891605625,54.15167908272123,57.431748522273395,0
40.14313247443879,117.61171276617442,25.478979825746393,70.6673242105739,320.75079888515796,147.44991800572626,2.446025012941326,27.06370885265308,47.778533699619445,61.131901479134555,0
41.5139772332907,115.38917337911187,25.86960592010566,72.71127571760991,308.268698064474,159.38397906279033,2.345242160179285,26.266035890065748,41.10639875547861,64.48813293446754,0
41.30873131270812,119.72207664544773,25.27996862631982,67.74902190540325,348.91503959233654,150.64610590987613,2.5218789589209787,32.17729987169608,52.40504615868357,60.6716520728374,0
38.419051089109374,122.35734178567998,26.882024496475033,72.69084009230995,331.86373253278794,147.44392161784407,2.302079035948284,29.622639239701055,50.27862456144347,63.28257455541284,0
36.61507074057036,127.64775159730307,24.84199210142101,69.14623786010516,279.75791249479664,141.72571664067115,2.664634116792383,30.219953901565212,43.55019550129473,56.11476368380915,0
39.32843060141975,128.34510762644697,24.740408648636397,66.99371409376378,295.0851387182811,148.63638215126164,1.9606226714116857,29.837115400446564,48.84532734895661,62.088619094440254,0
43.69791218989069,125.63282514773879,24.73111130944517,67.78694818251665,351.4671960649972,150.29609217007243,2.5027858583825893,29.92762473866999,50.99042380383928,59.56691876422817,0
38.852675986239525,117.26570529379804,24.967246729784,68.91315045773247,285.7430843464567,150.53215113845948,2.449004556515829,34.511978965748064,36.74515095803494,63.27452055576739,0
42.492170384995255,109.63304883795925,24.65731240591965,69.25711826800841,271.8497661056436,146.11091656204562,2.2778848309068342,35.25681133027087,54.678391965737305,63.814665284982475,0
41.44334412808647,114.35474114391386,24.475479733720228,70.97874912245584,275.5574438221611,153.56499215086194,2.451934920368373,28.875537577351206,53.554799841017456,61.33278993445812,0
39.27806766836184,125.79664901682123,23.918936672400104,71.23187121388852,311.8620251593677,148.45226780343006,2.5652266044484238,26.24665927084409,54.6201350960345,59.445293590671035,0
38.954553958961924,125.24504612918444,24.29565630945724,67.18307740727288,268.8674165295219,153.0300497567282,2.243914129500743,35.2643825459531,39.59035296058139,65.08936910487012,0
40.42203493440524,119.51643444064804,24.45508091319105,70.79827222870414,299.24730595150305,155.51650941008262,2.522845529732408,30.450905284385634,48.18193893893072,59.8291631288368,0
40.61560353778412,111.44915803671687,23.651814577894285,71.48652818804543,303.41730876255883,149.0800833182366,2.5036867866130788,31.042745116085012,47.30120159845319,57.66508582379306,0
40.39169051019536,115.10813611192484,25.40825275571447,66.59483279152433,320.5831127465129,152.36298741206522,2.5512059468627752,32.948072951836544,58.32737222231288,63.04311019505439,0
36.31825153733671,113.6021151663215,24.375181422304323,70.05218210042166,310.35318040938245,146.3712809342327,2.5373533528954155,27.73385120294003,46.94241098504026,55.78001670945533,0
38.15353350777819,113.24157697191833,24.024126747022667,72.10728359321568,281.01202222336116,163.16191032418695,2.598663580176178,30.554508371084623,45.70821109909393,62.10092963822697,0
38.84872434752445,120.6100490732268,27.560084538268796,69.8078802005507,322.9854665257135,146.48411787437055,2.493002301900608,35.31240190690653,46.86516471106116,65.43734567399079,0
41.41550387091095,117.18766612052866,25.63240773905552,71.94510889925346,312.4361992443439,142.14887640054772,2.3545725648350264,29.257444093345487,49.62783285449977,61.86201629265204,0
40.35540200186651,113.32327820644949,25.380197851005963,71.22117149056764,311.1958089586208,155.4039036277731,2.666784430909781,31.37754023768531,49.649171442706766,55.017117199452024,0
40.85923643826517,121.03843843581555,25.271578837195374,67.44650284835939,278.3788691918347,155.26576426666452,2.492088969228669,32.044502092117874,50.14159188065231,60.08926841848724,0
41.876567611952,117.41977635891313,25.09612077694098,69.07544942258991,291.31007545135367,148.4541393826568,2.5444267543267425,28.563754135009567,56.278780627867604,57.31617809334149,0
39.62625671167728,117.80134470862913,26.446977884353732,70.39310955302315,320.63689078937267,142.57219813481515,2.553410053173852,32.66889238687031,50.41141994637712,63.19644112519605,0
38.96542309979925,127.0467372009279,27.29889812361925,69.27432287912069,291.08994957198456,157.26692238558851,2.8159144291461424,28.431419918540193,47.89906591452071,59.15464617341848,0
37.311098977931444,115.40674026757901,23.99585923324793,68.46440486979175,299.3063022522644,151.1710736626826,2.8101000985628155,27.004937877783625,54.92161199238292,59.35803346732347,0
39.901072580695136,123.37409746083301,23.8772779784377,70.7648194923681,303.3290441642611,152.46225632004075,2.5578337287815636,37.36590041973268,46.81130007874342,58.407009134994546,0
38.753718947150475,117.22261440419872,24.362612872693482,72.37803306221511,328.4100849597971,147.14626853125262,2.3335288853791543,31.414246669159212,47.23888477859514,61.89879545326653,0
40.4058460417026,112.42127942501384,26.54750520133006,73.59175534619105,287.74422619031225,148.0614922003201,2.557173078144981,31.003370369961075,53.29272136336415,66.03061361629905,0
39.6461055450119,116.00851377730773,23.620680771985473,68.53813992011617,299.33746054252407,158.97278931758893,2.3964777401927657,30.671363854916695,49.917885519636236,63.565179820344255,0
45.05386485174724,117.3456561353984,24.510560557481778,72.08832175413815,313.63782979252625,159.23353662868016,2.6167856370651927,28.922123727638823,52.95327415346155,63.32611074174872,0
41.640964362394726,122.53637015553649,26.066674689589153,72.33859118089134,327.64317982075056,153.24354943794822,2.466576383936629,30.440141059299968,56.03254483254179,57.54919298703829,0
40.7373466177458,118.0333059383632,25.02874482293482,72.5569037252146,303.82198136039807,150.23218274078076,2.2280287718040164,32.23876069808166,53.22742090570538,66.48976416991638,0
39.384443530093996,121.0957516383197,25.249383683710754,73.15490655952695,298.09408935226094,151.3951076288517,2.621579301943308,30.559827369469076,47.76783192724736,60.582269978694924,0
42.14726349971954,114.8674235029447,25.132969674146874,68.59975837012165,323.90093257849685,142.38406547608113,2.3882156305456825,31.131635625193564,57.827620146171704,59.80274921678104,0
38.889600946613605,129.40578534720294,23.551986099583758,65.60238808675983,308.80028900106663,147.48972887823695,2.2957534365738574,32.12506934189806,51.219003568855996,58.307764107789815,0
37.439391202658214,124.36228664140073,25.65020117795866,69.80164827244124,336.93273992095334,144.64957616836924,2.194894965815052,27.924275790356266,49.77206991822251,60.73001834796808,0
39.51752788428734,121.76027698257148,23.748460575809556,72.88752920814652,298.3569764321486,155.58647915794063,2.5685450692755407,31.37025965746135,52.84883640116102,61.34312568005195,0
41.285445519735084,126.64576265066216,25.19652116970147,71.41800751517702,298.20528611425544,157.20058607724735,2.364721539588146,35.40282129873245,49.79921024677828,55.707674693645856,0
40.25620882982158,116.59474171262559,25.840643548988723,68.69475204139522,291.0763313357044,140.55229634527234,2.4095387361501848,22.72836202011313,42.08048588257138,62.28124396843289,0
41.571600317301666,122.12728780892482,24.033023856870788,69.90457728771604,299.92794921818864,144.2081765540373,2.8006796603534303,32.63208687172701,48.89517913085168,60.08065751698359,0
40.4167656158951,109.79132565787855,24.752822617479403,68.63603150400441,279.9675998021017,148.59449853557024,2.8595373053699045,31.92252858380103,47.144105051086015,61.717748344068475,0
42.798710873172006,124.62316841456385,25.059630369920175,68.70612644458885,313.9644662722718,151.96742692710876,2.6790386440055465,31.905515405045907,55.247763576596675,58.394294365318295,0
42.63478813126865,120.987998023462,27.075260872625265,68.62162436382087,334.71927606330496,150.98955391731323,2.3697163992771104,28.548342497837034,48.3982634590284,61.27249783920575,0
41.045670976071,117.13149998030711,24.975645407739016,74.28454071722373,334.5508634020142,152.18161834837016,2.50760069563364,30.360093980154783,53.06758986365208,56.93162230440478,0
39.48524692515331,111.65707963061206,25.399223122605278,71.29439187940548,290.3362707540125,157.86993381645016,2.254846867399532,25.60687535937054,51.12225909279986,63.14129490783646,0
43.367855382915735,117.7055786856553,26.078680833431296,69.92298306099859,296.5474540011836,154.41829968743338,2.630464575682684,25.270823529047252,57.38270174862948,64.14027406244236,0
38.74887459698094,121.97901766718705,25.49403018628274,70.52134753164782,288.9938969230916,146.64188316030973,2.494889185801711,33.51818705777809,52.71800077297216,58.88815700374168,0
41.54339742129669,105.75728689684962,26.148765700372103,66.52057244244381,292.75118117193733,144.40165052686928,2.2410637048558186,33.48248036213556,47.661493993440544,61.03951164519215,0
39.90615884224163,122.3852041361156,25.076821891060256,67.43401555162286,319.9253363889428,147.53121708419343,2.1886836202680495,28.715654517102262,57.503798953171554,62.55066522634048,0
39.30269573118428,118.25371147840785,24.67836494878262,74.15349596712169,307.63870904463107,152.15020823595535,2.7060566908063683,30.71636747707954,48.704789270896484,59.41095045274506,0
39.856797481171874,119.81388881745079,25.72762954363698,70.1038917716146,314.65280154431156,149.59641709945708,2.515727038063218,24.005397946403676,54.581638373512405,61.039465427693976,0
41.996020219719306,105.51872310903155,27.088374704780726,69.72082074368966,322.1636563347503,144.80047036437236,2.622554781012514,26.839753310479033,46.88115519652097,65.74209406160035,0
39.61863519847331,121.08716436589862,25.870067730688753,70.9913637759452,303.0083781028715,151.82480501233113,2.980683117047655,29.827143608899245,51.005495233574834,63.15196318802283,0
42.21105186591597,125.9351515278019,25.638730222029185,67.71399017453903,332.66863064602194,144.26827303490657,2.560527093047807,27.737172449941927,49.67930826703504,60.98628723091044,0
40.64271443090055,122.10960377117642,26.613711269058648,70.90706860302797,295.11686729418705,154.8204358414418,2.737894097784928,26.31717655458902,52.98700034924929,62.10351822693269,0
39.404872993280016,126.8785340665581,24.849944412967474,70.25115290694309,296.5385635143226,150.07789523790734,2.2807449826209596,25.679847352217116,57.97252531612486,57.459115955045014,0
38.01721530108738,109.23304943198143,24.361038252310497,67.353820413185,332.8403032027274,155.04908544671318,2.362369930964455,36.75730741603293,54.90882743495797,59.02550584947413,0
35.00118857025285,131.4547128629537,23.610427533236404,66.70920250608621,320.4514086401928,162.19876203169636,2.776854563702104,31.691727360157078,52.97377170832643,62.560246676340924,0
41.51785717957353,121.40595711984687,25.104201103951876,69.87481374420095,284.92070822266646,148.59662461566612,2.161408637160923,29.704981119615752,45.057044464245415,56.689232048352686,0
40.35978830230696,126.96001143172299,25.918316606002314,66.85899879275365,280.20743726859325,154.7038559399411,2.303502521292338,29.326100550008928,52.75026049512276,57.094966635409094,0
40.21075101229192,113.32987252540897,24.398632356048786,70.63956386828508,268.14012532936664,152.202373689802,2.4960724402146637,31.657469863251443,51.119570670323306,64.09242128992153,0
40.25044900529581,117.85297229437373,25.122297503032282,71.08659605807277,300.9772014065141,150.20295845601942,2.359601662438649,28.011297247347155,42.98697364100153,65.24873022956082,0
37.51227352921743,116.53547401102047,24.281592734430802,71.78984875388888,294.10100643415944,156.23871036336868,2.3653018751512263,30.836982486671406,45.823264733701215,66.43544738332017,0
37.624803161940974,121.54910355113513,25.6337768809321,70.82759819490299,296.2942468224458,149.35089650133287,2.508762294395822,29.558993995114534,54.81939558397455,66.63156900477405,0
38.88501642998433,113.15098510210461,24.911717951648747,75.15941867530864,283.9265086406054,158.19558402722035,2.8355401628152883,28.339235274876017,52.84491539592638,64.88518986938561,0
39.24174451802502,118.98209819948819,24.418319086051355,67.97048653861427,287.01444909867985,143.8802986661887,2.506816693651845,27.690080306824076,51.168929558953735,55.332313061389115,0
40.661760464428916,124.16764480804463,23.006264357428545,70.74811313969515,324.55337984946584,143.95179490654397,2.8345144773675406,31.257057028098135,46.47494072120796,59.832692767026884,0
41.11665382504344,120.38002695706206,25.53875599244637,68.15865281384127,303.3872164807216,142.9314275154751,2.47775478773026,27.28827707560563,46.322350287051165,63.70827952563131,0
42.18262024118854,123.04569060453588,23.907687235327423,69.36718310061039,324.2619539995837,150.7085845681995,2.9638659079963388,31.179953518183115,50.960245582450156,59.0726506073925,0
40.267081809564566,119.23765081809728,25.70810867668859,71.91340463358917,284.280210789841,143.34383523221112,2.1327589253793406,31.52397398073763,44.483166969130636,53.54132822114255,0
40.777157209061926,132.46499758716396,24.993929088460106,71.67698154890329,301.6365871709513,149.50555173404427,2.6838152965975537,29.129176367434045,51.33696157035951,60.96509341858804,0
38.6638190927139,124.96021174768262,24.825040243304592,68.4885096810143,310.73019687140805,145.5076600910448,2.505636231473826,29.97264301006739,55.42947782915789,61.424094698639855,0
39.94994608250971,124.08883149600143,26.390207549017312,71.11562061270372,300.2070523968676,143.4408188382492,2.2869772673849256,29.084325886935996,46.952438989203586,59.43908609104366,0
40.11329984979422,122.64846377178365,24.92950122194091,70.9730032876524,301.2894882962024,140.12266716823063,2.312132921236249,29.567737332835154,43.951526285794465,61.799786189988616,0
43.0615016646874,126.09380925848659,24.78655712906979,72.9814522736999,302.97334914404223,148.3145701444098,2.377319467291812,29.092590940535615,48.05911590729386,60.511248667126466,0
40.32114796209973,120.01523010076707,25.436938169746348,72.38129254957268,318.99108270882647,142.57551015775047,1.989215773019609,32.80295973371782,43.165606507922895,59.32570379432195,0
37.659773947881284,110.9900978120999,25.541462728204788,71.5183103206053,288.46979198546563,137.04478853927546,2.3907511103495036,31.17541201620764,42.60544215612936,60.550079759337464,0
39.969380301654006,122.89645749800545,25.11958036841415,68.05386211823689,323.9314300332898,149.20735213486515,2.4945390920980137,27.20019612278041,47.78358874404245,57.345591857919295,0
39.654107880153155,128.55854240071173,23.628098857068643,66.77287720424651,329.4234065498722,148.95338161424067,2.3661854522680166,33.11971406218823,46.97192230131568,65.47802914064081,0
41.35585174267854,117.56044295927148,27.1573082132655,68.78857015399332,314.84190744018616,151.49646290203245,2.76034825787976,34.68453359018056,50.160020745328836,57.73974638896145,0
40.91994428587823,116.61142315123946,27.013387247526623,70.27307066216548,292.6935689737578,150.92340152932454,2.2305747420940607,27.085157884468046,56.00206953972213,58.029317163085814,0
37.90617803463612,122.68326376263643,26.185704154662997,71.43790662133013,319.92095371611634,146.2160245571527,2.2156378666516314,34.50400095586646,48.38660080578932,59.24750095063486,0
42.656388283698114,122.7811500470033,25.455887772081606,74.33000468980217,287.1296353923971,154.6392006404062,2.511402624979417,30.80577683658977,57.64234213206266,61.52350726886887,0
41.07659215809927,125.362536686549,24.635047270457115,68.32158066532199,279.10381611957934,140.16821705312,2.9112414259880643,26.69037490283495,48.89373188207114,59.169560100333236,0
40.6148133956182,124.07868606269648,25.860473488359744,68.83384512286213,296.65756572427176,151.4128997524415,2.4502617747632907,34.82203672805998,52.45487475819126,62.20463335814945,0
41.325762537334825,125.86736928742663,25.18102155870371,67.40633610408831,307.99375903505285,146.74321553104085,2.3942766636500488,31.75909205626528,56.19141535716818,60.063814730208186,0
40.61766602519793,128.5110747231762,25.240753179488568,75.20336622836079,311.3101929126309,141.1961862042209,2.6506683242209066,31.143475154648332,56.44876377041373,62.019544053809874,0
39.72308803203245,113.87850881855317,24.790976742713976,68.2989590915814,288.3895310039055,152.94289202210305,2.8339809008702814,31.184014589468944,44.02058468982408,61.33380800466042,0
42.3932629732913,116.95108547840309,24.86598283332708,70.02937638945839,284.3020337383552,153.2414021692193,2.4758103702784435,31.258597331721084,45.5625391109895,58.687625099029766,0
41.44476271565554,118.13583423954117,26.726963851233407,69.20072762877079,304.4936945150377,154.66295415936546,2.2163268534133937,24.717573564057673,42.371718427149524,63.78775231028155,0
38.89628370821511,132.79099642834126,24.43575240134261,70.36910260639408,330.8421990513575,160.0304644407956,2.9123007153272797,33.62509869177943,55.12031262905731,61.77758084760355,0
41.55672215233328,117.24407141835734,24.18180111657769,69.9932510851781,296.59630754950143,147.73385975336362,2.639277489491343,32.86591562571153,50.442034431459234,64.43259024316579,0
37.71662177173299,119.03170270360141,24.283177679397195,66.26692676585388,298.346386283146,149.3912624580836,2.8026899486484265,31.892435053664332,44.87906587835398,65.56227769900256,0
42.442067391050706,122.91048851734308,24.77351590115017,68.08112152655303,292.55586447857894,155.44374309852094,2.8769172611869216,34.62973058481657,47.55575289106863,56.64114770013297,0
40.28177249382241,111.15780317218574,25.32316771418478,69.70479482740267,290.67926996263515,142.02648466366603,2.602720021313943,28.401897481014267,44.15041582144856,51.383213360155054,0
39.944970189898726,128.8612579833487,26.66125921454787,69.08580748682746,287.9557587927644,152.3438712803751,2.3003229121623416,30.905375699458396,53.83040139192345,63.68079967165292,0
39.799691847040094,118.98163124911517,24.122017413243437,68.34623929192028,295.47042216196945,151.8368275340809,2.68271692524665,27.590463147958964,57.46344284479761,59.186629196872296,0
39.957265411303126,116.26394160426088,22.575759739727058,71.7680907927221,314.73687794184866,148.59336221440893,2.5133981434449746,31.547817653112297,42.18727071556729,58.412841967961114,0
41.58852935924365,113.72855288415376,25.293557932166628,67.2868363907532,309.32859964867055,149.82179258851258,2.1769736368188983,33.49421806337151,46.32704211600976,57.569242688956855,0
40.40113839446189,125.74318674714358,23.984178181021605,70.12335969969594,308.57633000661144,153.46552803631573,2.535288311055445,28.89891648275003,45.8620488967564,60.258431649139126,0
37.85572197602879,105.39324758252697,25.436559804157667,71.8078696821724,252.74135128916322,144.9513464764503,2.6238308522010394,36.1724864091351,50.10396853837704,57.81599117631259,0
39.63420711779032,126.87438209574093,24.354035820875463,68.4016159866995,290.3451295563593,145.23335695870645,2.524534063198959,34.87403537540868,51.615396365580146,59.24293949362114,0
39.41637746216891,112.18404595651671,25.88310977714716,69.84432560597439,296.3904017281875,165.9655378392243,2.5597505816731374,27.744626849714447,47.86821201897229,63.445337127590264,0
40.22654082107553,112.80861010841316,25.919228934575205,68.66371182892202,337.46595552435093,155.40024032857323,2.4105356208682496,33.84304908520534,50.339277552637014,62.55832102536666,0
40.96946563458895,115.76821672504563,24.35645016768254,72.05992163516233,293.3044933578692,147.98175768379002,2.3089754841301295,31.270797196780382,60.31262459621573,56.79740125723718,0
40.048438913345514,127.06110277707714,24.920358608754285,70.90474359249947,278.7521294370624,152.14153548603824,2.4625711469990903,32.95718998703959,55.936930257823754,67.76869092605584,0
41.15926634642715,121.62898158291084,25.194384301577337,69.29366741437862,306.7696768692338,148.52299294930486,2.5336921952539226,33.95279260682388,44.9672871736018,63.419635683387135,0
42.63423013467973,119.40965736504461,22.878145100991404,68.78435602581114,325.9398909312222,149.8856596885056,2.300139553541018,28.48567523631535,54.20310013252276,61.64020070460414,0
39.52213580166061,118.16587794092656,24.60824185095618,68.155179631003,332.30751378938885,148.3883976539433,2.7434317041650993,34.563948155767356,54.9915544907398,58.705139061845856,0
